step	simulationTime	location	agentId
1530	2025-07-06T07:30:00.000	POINT (483373.16822203726 4420750.797663476)	3
1530	2025-07-06T07:30:00.000	POINT (483415.5053154079 4420725.761703704)	4
1531	2025-07-06T07:35:00.000	POINT (485547.33905596414 4421526.153604189)	0
1531	2025-07-06T07:35:00.000	POINT (487049.12003384926 4420349.32446721)	1
1531	2025-07-06T07:35:00.000	POINT (485057.5850584154 4420431.121838025)	2
1531	2025-07-06T07:35:00.000	POINT (483373.16822203726 4420750.797663476)	3
1531	2025-07-06T07:35:00.000	POINT (483415.5053154079 4420725.761703704)	4
1532	2025-07-06T07:40:00.000	POINT (486182.67302588 4421346.157146036)	0
1532	2025-07-06T07:40:00.000	POINT (487038.28498915996 4420353.145806744)	1
1532	2025-07-06T07:40:00.000	POINT (485057.5850584154 4420431.121838025)	2
1532	2025-07-06T07:40:00.000	POINT (483373.16822203726 4420750.797663476)	3
1532	2025-07-06T07:40:00.000	POINT (483415.5053154079 4420725.761703704)	4
1533	2025-07-06T07:45:00.000	POINT (486182.67302588 4421346.157146036)	0
1533	2025-07-06T07:45:00.000	POINT (486204.8476010699 4421344.733077563)	1
1533	2025-07-06T07:45:00.000	POINT (485057.5850584154 4420431.121838025)	2
1533	2025-07-06T07:45:00.000	POINT (483373.16822203726 4420750.797663476)	3
1533	2025-07-06T07:45:00.000	POINT (483415.5053154079 4420725.761703704)	4
1534	2025-07-06T07:50:00.000	POINT (486182.67302588 4421346.157146036)	0
1534	2025-07-06T07:50:00.000	POINT (486204.8476010699 4421344.733077563)	1
1534	2025-07-06T07:50:00.000	POINT (485057.5850584154 4420431.121838025)	2
1534	2025-07-06T07:50:00.000	POINT (483373.16822203726 4420750.797663476)	3
1534	2025-07-06T07:50:00.000	POINT (483415.5053154079 4420725.761703704)	4
1535	2025-07-06T07:55:00.000	POINT (486182.67302588 4421346.157146036)	0
1535	2025-07-06T07:55:00.000	POINT (486204.8476010699 4421344.733077563)	1
1535	2025-07-06T07:55:00.000	POINT (485057.5850584154 4420431.121838025)	2
1535	2025-07-06T07:55:00.000	POINT (483373.16822203726 4420750.797663476)	3
1535	2025-07-06T07:55:00.000	POINT (483427.58001767774 4420738.353228444)	4
1536	2025-07-06T08:00:00.000	POINT (486182.67302588 4421346.157146036)	0
1536	2025-07-06T08:00:00.000	POINT (486204.8476010699 4421344.733077563)	1
1536	2025-07-06T08:00:00.000	POINT (485057.5850584154 4420431.121838025)	2
1536	2025-07-06T08:00:00.000	POINT (483386.13406596635 4420756.4680047715)	3
1536	2025-07-06T08:00:00.000	POINT (483997.38650870294 4421918.849968773)	4
1537	2025-07-06T08:05:00.000	POINT (486182.67302588 4421346.157146036)	0
1537	2025-07-06T08:05:00.000	POINT (486204.8476010699 4421344.733077563)	1
1537	2025-07-06T08:05:00.000	POINT (485057.5850584154 4420431.121838025)	2
1537	2025-07-06T08:05:00.000	POINT (483821.5250721858 4422713.990193381)	3
1537	2025-07-06T08:05:00.000	POINT (483822.416213845 4422707.0690099355)	4
1538	2025-07-06T08:10:00.000	POINT (486182.67302588 4421346.157146036)	0
1538	2025-07-06T08:10:00.000	POINT (486204.8476010699 4421344.733077563)	1
1538	2025-07-06T08:10:00.000	POINT (485057.5850584154 4420431.121838025)	2
1538	2025-07-06T08:10:00.000	POINT (483821.5250721858 4422713.990193381)	3
1538	2025-07-06T08:10:00.000	POINT (483822.416213845 4422707.0690099355)	4
1539	2025-07-06T08:15:00.000	POINT (486182.67302588 4421346.157146036)	0
1539	2025-07-06T08:15:00.000	POINT (486204.8476010699 4421344.733077563)	1
1539	2025-07-06T08:15:00.000	POINT (485057.5850584154 4420431.121838025)	2
1539	2025-07-06T08:15:00.000	POINT (483821.5250721858 4422713.990193381)	3
1539	2025-07-06T08:15:00.000	POINT (483822.416213845 4422707.0690099355)	4
1540	2025-07-06T08:20:00.000	POINT (486182.67302588 4421346.157146036)	0
1540	2025-07-06T08:20:00.000	POINT (486204.8476010699 4421344.733077563)	1
1540	2025-07-06T08:20:00.000	POINT (485057.5850584154 4420431.121838025)	2
1540	2025-07-06T08:20:00.000	POINT (483821.5250721858 4422713.990193381)	3
1540	2025-07-06T08:20:00.000	POINT (483822.416213845 4422707.0690099355)	4
1541	2025-07-06T08:25:00.000	POINT (486182.67302588 4421346.157146036)	0
1541	2025-07-06T08:25:00.000	POINT (486204.8476010699 4421344.733077563)	1
1541	2025-07-06T08:25:00.000	POINT (485057.5850584154 4420431.121838025)	2
1541	2025-07-06T08:25:00.000	POINT (483834.4909161149 4422719.660534676)	3
1541	2025-07-06T08:25:00.000	POINT (483834.4909161149 4422719.660534676)	4
1542	2025-07-06T08:30:00.000	POINT (486182.67302588 4421346.157146036)	0
1542	2025-07-06T08:30:00.000	POINT (486204.8476010699 4421344.733077563)	1
1542	2025-07-06T08:30:00.000	POINT (485057.5850584154 4420431.121838025)	2
1542	2025-07-06T08:30:00.000	POINT (483373.16822203726 4420750.797663476)	3
1542	2025-07-06T08:30:00.000	POINT (484473.61773786304 4421744.30103478)	4
1543	2025-07-06T08:35:00.000	POINT (486182.67302588 4421346.157146036)	0
1543	2025-07-06T08:35:00.000	POINT (486204.8476010699 4421344.733077563)	1
1543	2025-07-06T08:35:00.000	POINT (485057.5850584154 4420431.121838025)	2
1543	2025-07-06T08:35:00.000	POINT (483373.16822203726 4420750.797663476)	3
1543	2025-07-06T08:35:00.000	POINT (483415.5053154079 4420725.761703704)	4
1544	2025-07-06T08:40:00.000	POINT (486182.67302588 4421346.157146036)	0
1544	2025-07-06T08:40:00.000	POINT (486204.8476010699 4421344.733077563)	1
1544	2025-07-06T08:40:00.000	POINT (485057.5850584154 4420431.121838025)	2
1544	2025-07-06T08:40:00.000	POINT (483373.16822203726 4420750.797663476)	3
1544	2025-07-06T08:40:00.000	POINT (483415.5053154079 4420725.761703704)	4
1545	2025-07-06T08:45:00.000	POINT (486182.67302588 4421346.157146036)	0
1545	2025-07-06T08:45:00.000	POINT (486204.8476010699 4421344.733077563)	1
1545	2025-07-06T08:45:00.000	POINT (485057.5850584154 4420431.121838025)	2
1545	2025-07-06T08:45:00.000	POINT (483373.16822203726 4420750.797663476)	3
1545	2025-07-06T08:45:00.000	POINT (483415.5053154079 4420725.761703704)	4
1546	2025-07-06T08:50:00.000	POINT (486182.67302588 4421346.157146036)	0
1546	2025-07-06T08:50:00.000	POINT (486204.8476010699 4421344.733077563)	1
1546	2025-07-06T08:50:00.000	POINT (485057.5850584154 4420431.121838025)	2
1546	2025-07-06T08:50:00.000	POINT (483373.16822203726 4420750.797663476)	3
1546	2025-07-06T08:50:00.000	POINT (483415.5053154079 4420725.761703704)	4
1547	2025-07-06T08:55:00.000	POINT (486194.0125563806 4421348.554417097)	0
1547	2025-07-06T08:55:00.000	POINT (486204.8476010699 4421344.733077563)	1
1547	2025-07-06T08:55:00.000	POINT (485057.5850584154 4420431.121838025)	2
1547	2025-07-06T08:55:00.000	POINT (483373.16822203726 4420750.797663476)	3
1547	2025-07-06T08:55:00.000	POINT (483415.5053154079 4420725.761703704)	4
1548	2025-07-06T09:00:00.000	POINT (485535.99952546356 4421523.756333128)	0
1548	2025-07-06T09:00:00.000	POINT (486204.8476010699 4421344.733077563)	1
1548	2025-07-06T09:00:00.000	POINT (485057.5850584154 4420431.121838025)	2
1548	2025-07-06T09:00:00.000	POINT (483373.16822203726 4420750.797663476)	3
1548	2025-07-06T09:00:00.000	POINT (483415.5053154079 4420725.761703704)	4
1549	2025-07-06T09:05:00.000	POINT (485547.33905596414 4421526.153604189)	0
1549	2025-07-06T09:05:00.000	POINT (486204.8476010699 4421344.733077563)	1
1549	2025-07-06T09:05:00.000	POINT (485057.5850584154 4420431.121838025)	2
1549	2025-07-06T09:05:00.000	POINT (483373.16822203726 4420750.797663476)	3
1549	2025-07-06T09:05:00.000	POINT (483415.5053154079 4420725.761703704)	4
1550	2025-07-06T09:10:00.000	POINT (486182.67302588 4421346.157146036)	0
1550	2025-07-06T09:10:00.000	POINT (486204.8476010699 4421344.733077563)	1
1550	2025-07-06T09:10:00.000	POINT (485057.5850584154 4420431.121838025)	2
1550	2025-07-06T09:10:00.000	POINT (483373.16822203726 4420750.797663476)	3
1550	2025-07-06T09:10:00.000	POINT (483415.5053154079 4420725.761703704)	4
1551	2025-07-06T09:15:00.000	POINT (486182.67302588 4421346.157146036)	0
1551	2025-07-06T09:15:00.000	POINT (486204.8476010699 4421344.733077563)	1
1551	2025-07-06T09:15:00.000	POINT (485057.5850584154 4420431.121838025)	2
1551	2025-07-06T09:15:00.000	POINT (483373.16822203726 4420750.797663476)	3
1551	2025-07-06T09:15:00.000	POINT (483415.5053154079 4420725.761703704)	4
1552	2025-07-06T09:20:00.000	POINT (486182.67302588 4421346.157146036)	0
1552	2025-07-06T09:20:00.000	POINT (486204.8476010699 4421344.733077563)	1
1552	2025-07-06T09:20:00.000	POINT (485057.5850584154 4420431.121838025)	2
1552	2025-07-06T09:20:00.000	POINT (483373.16822203726 4420750.797663476)	3
1552	2025-07-06T09:20:00.000	POINT (483415.5053154079 4420725.761703704)	4
1553	2025-07-06T09:25:00.000	POINT (486182.67302588 4421346.157146036)	0
1553	2025-07-06T09:25:00.000	POINT (486194.0125563806 4421348.554417097)	1
1553	2025-07-06T09:25:00.000	POINT (485057.5850584154 4420431.121838025)	2
1553	2025-07-06T09:25:00.000	POINT (483373.16822203726 4420750.797663476)	3
1553	2025-07-06T09:25:00.000	POINT (483415.5053154079 4420725.761703704)	4
1554	2025-07-06T09:30:00.000	POINT (486182.67302588 4421346.157146036)	0
1554	2025-07-06T09:30:00.000	POINT (487049.12003384926 4420349.32446721)	1
1554	2025-07-06T09:30:00.000	POINT (485057.5850584154 4420431.121838025)	2
1554	2025-07-06T09:30:00.000	POINT (483373.16822203726 4420750.797663476)	3
1554	2025-07-06T09:30:00.000	POINT (483415.5053154079 4420725.761703704)	4
1555	2025-07-06T09:35:00.000	POINT (486182.67302588 4421346.157146036)	0
1555	2025-07-06T09:35:00.000	POINT (487038.28498915996 4420353.145806744)	1
1555	2025-07-06T09:35:00.000	POINT (485057.5850584154 4420431.121838025)	2
1555	2025-07-06T09:35:00.000	POINT (483373.16822203726 4420750.797663476)	3
1555	2025-07-06T09:35:00.000	POINT (483415.5053154079 4420725.761703704)	4
1556	2025-07-06T09:40:00.000	POINT (486182.67302588 4421346.157146036)	0
1556	2025-07-06T09:40:00.000	POINT (486204.8476010699 4421344.733077563)	1
1556	2025-07-06T09:40:00.000	POINT (485057.5850584154 4420431.121838025)	2
1556	2025-07-06T09:40:00.000	POINT (483373.16822203726 4420750.797663476)	3
1556	2025-07-06T09:40:00.000	POINT (483415.5053154079 4420725.761703704)	4
1557	2025-07-06T09:45:00.000	POINT (486182.67302588 4421346.157146036)	0
1557	2025-07-06T09:45:00.000	POINT (486204.8476010699 4421344.733077563)	1
1557	2025-07-06T09:45:00.000	POINT (485057.5850584154 4420431.121838025)	2
1557	2025-07-06T09:45:00.000	POINT (483373.16822203726 4420750.797663476)	3
1557	2025-07-06T09:45:00.000	POINT (483415.5053154079 4420725.761703704)	4
1558	2025-07-06T09:50:00.000	POINT (486182.67302588 4421346.157146036)	0
1558	2025-07-06T09:50:00.000	POINT (486204.8476010699 4421344.733077563)	1
1558	2025-07-06T09:50:00.000	POINT (485057.5850584154 4420431.121838025)	2
1558	2025-07-06T09:50:00.000	POINT (483373.16822203726 4420750.797663476)	3
1558	2025-07-06T09:50:00.000	POINT (483415.5053154079 4420725.761703704)	4
1559	2025-07-06T09:55:00.000	POINT (486182.67302588 4421346.157146036)	0
1559	2025-07-06T09:55:00.000	POINT (486204.8476010699 4421344.733077563)	1
1559	2025-07-06T09:55:00.000	POINT (485057.5850584154 4420431.121838025)	2
1559	2025-07-06T09:55:00.000	POINT (483373.16822203726 4420750.797663476)	3
1559	2025-07-06T09:55:00.000	POINT (483415.5053154079 4420725.761703704)	4
1560	2025-07-06T10:00:00.000	POINT (486182.67302588 4421346.157146036)	0
1560	2025-07-06T10:00:00.000	POINT (486204.8476010699 4421344.733077563)	1
1560	2025-07-06T10:00:00.000	POINT (485057.5850584154 4420431.121838025)	2
1560	2025-07-06T10:00:00.000	POINT (483373.16822203726 4420750.797663476)	3
1560	2025-07-06T10:00:00.000	POINT (483415.5053154079 4420725.761703704)	4
1561	2025-07-06T10:05:00.000	POINT (486182.67302588 4421346.157146036)	0
1561	2025-07-06T10:05:00.000	POINT (486204.8476010699 4421344.733077563)	1
1561	2025-07-06T10:05:00.000	POINT (485057.5850584154 4420431.121838025)	2
1561	2025-07-06T10:05:00.000	POINT (483373.16822203726 4420750.797663476)	3
1561	2025-07-06T10:05:00.000	POINT (483415.5053154079 4420725.761703704)	4
1562	2025-07-06T10:10:00.000	POINT (486182.67302588 4421346.157146036)	0
1562	2025-07-06T10:10:00.000	POINT (486204.8476010699 4421344.733077563)	1
1562	2025-07-06T10:10:00.000	POINT (485057.5850584154 4420431.121838025)	2
1562	2025-07-06T10:10:00.000	POINT (483373.16822203726 4420750.797663476)	3
1562	2025-07-06T10:10:00.000	POINT (483415.5053154079 4420725.761703704)	4
1563	2025-07-06T10:15:00.000	POINT (486182.67302588 4421346.157146036)	0
1563	2025-07-06T10:15:00.000	POINT (486204.8476010699 4421344.733077563)	1
1563	2025-07-06T10:15:00.000	POINT (485057.5850584154 4420431.121838025)	2
1563	2025-07-06T10:15:00.000	POINT (483373.16822203726 4420750.797663476)	3
1563	2025-07-06T10:15:00.000	POINT (483415.5053154079 4420725.761703704)	4
1564	2025-07-06T10:20:00.000	POINT (486182.67302588 4421346.157146036)	0
1564	2025-07-06T10:20:00.000	POINT (486204.8476010699 4421344.733077563)	1
1564	2025-07-06T10:20:00.000	POINT (485057.5850584154 4420431.121838025)	2
1564	2025-07-06T10:20:00.000	POINT (483373.16822203726 4420750.797663476)	3
1564	2025-07-06T10:20:00.000	POINT (483415.5053154079 4420725.761703704)	4
1565	2025-07-06T10:25:00.000	POINT (486182.67302588 4421346.157146036)	0
1565	2025-07-06T10:25:00.000	POINT (486204.8476010699 4421344.733077563)	1
1565	2025-07-06T10:25:00.000	POINT (485057.5850584154 4420431.121838025)	2
1565	2025-07-06T10:25:00.000	POINT (483373.16822203726 4420750.797663476)	3
1565	2025-07-06T10:25:00.000	POINT (483415.5053154079 4420725.761703704)	4
1566	2025-07-06T10:30:00.000	POINT (486182.67302588 4421346.157146036)	0
1566	2025-07-06T10:30:00.000	POINT (486204.8476010699 4421344.733077563)	1
1566	2025-07-06T10:30:00.000	POINT (485057.5850584154 4420431.121838025)	2
1566	2025-07-06T10:30:00.000	POINT (483373.16822203726 4420750.797663476)	3
1566	2025-07-06T10:30:00.000	POINT (483415.5053154079 4420725.761703704)	4
1567	2025-07-06T10:35:00.000	POINT (486182.67302588 4421346.157146036)	0
1567	2025-07-06T10:35:00.000	POINT (486204.8476010699 4421344.733077563)	1
1567	2025-07-06T10:35:00.000	POINT (485057.5850584154 4420431.121838025)	2
1567	2025-07-06T10:35:00.000	POINT (483373.16822203726 4420750.797663476)	3
1567	2025-07-06T10:35:00.000	POINT (483415.5053154079 4420725.761703704)	4
1568	2025-07-06T10:40:00.000	POINT (486182.67302588 4421346.157146036)	0
1568	2025-07-06T10:40:00.000	POINT (486204.8476010699 4421344.733077563)	1
1568	2025-07-06T10:40:00.000	POINT (485057.5850584154 4420431.121838025)	2
1568	2025-07-06T10:40:00.000	POINT (483373.16822203726 4420750.797663476)	3
1568	2025-07-06T10:40:00.000	POINT (483415.5053154079 4420725.761703704)	4
1569	2025-07-06T10:45:00.000	POINT (486182.67302588 4421346.157146036)	0
1569	2025-07-06T10:45:00.000	POINT (486204.8476010699 4421344.733077563)	1
1569	2025-07-06T10:45:00.000	POINT (485057.5850584154 4420431.121838025)	2
1569	2025-07-06T10:45:00.000	POINT (483373.16822203726 4420750.797663476)	3
1569	2025-07-06T10:45:00.000	POINT (483415.5053154079 4420725.761703704)	4
1570	2025-07-06T10:50:00.000	POINT (486182.67302588 4421346.157146036)	0
1570	2025-07-06T10:50:00.000	POINT (486204.8476010699 4421344.733077563)	1
1570	2025-07-06T10:50:00.000	POINT (485057.5850584154 4420431.121838025)	2
1570	2025-07-06T10:50:00.000	POINT (483373.16822203726 4420750.797663476)	3
1570	2025-07-06T10:50:00.000	POINT (483415.5053154079 4420725.761703704)	4
1571	2025-07-06T10:55:00.000	POINT (486182.67302588 4421346.157146036)	0
1571	2025-07-06T10:55:00.000	POINT (486204.8476010699 4421344.733077563)	1
1571	2025-07-06T10:55:00.000	POINT (485057.5850584154 4420431.121838025)	2
1571	2025-07-06T10:55:00.000	POINT (483373.16822203726 4420750.797663476)	3
1571	2025-07-06T10:55:00.000	POINT (483415.5053154079 4420725.761703704)	4
1572	2025-07-06T11:00:00.000	POINT (486182.67302588 4421346.157146036)	0
1572	2025-07-06T11:00:00.000	POINT (486204.8476010699 4421344.733077563)	1
1572	2025-07-06T11:00:00.000	POINT (485057.5850584154 4420431.121838025)	2
1572	2025-07-06T11:00:00.000	POINT (483373.16822203726 4420750.797663476)	3
1572	2025-07-06T11:00:00.000	POINT (483415.5053154079 4420725.761703704)	4
1573	2025-07-06T11:05:00.000	POINT (486194.0125563806 4421348.554417097)	0
1573	2025-07-06T11:05:00.000	POINT (486194.0125563806 4421348.554417097)	1
1573	2025-07-06T11:05:00.000	POINT (485057.5850584154 4420431.121838025)	2
1573	2025-07-06T11:05:00.000	POINT (483373.16822203726 4420750.797663476)	3
1573	2025-07-06T11:05:00.000	POINT (483415.5053154079 4420725.761703704)	4
1574	2025-07-06T11:10:00.000	POINT (485535.99952546356 4421523.756333128)	0
1574	2025-07-06T11:10:00.000	POINT (487049.12003384926 4420349.32446721)	1
1574	2025-07-06T11:10:00.000	POINT (485057.5850584154 4420431.121838025)	2
1574	2025-07-06T11:10:00.000	POINT (483373.16822203726 4420750.797663476)	3
1574	2025-07-06T11:10:00.000	POINT (483415.5053154079 4420725.761703704)	4
1575	2025-07-06T11:15:00.000	POINT (485547.33905596414 4421526.153604189)	0
1575	2025-07-06T11:15:00.000	POINT (487038.28498915996 4420353.145806744)	1
1575	2025-07-06T11:15:00.000	POINT (485057.5850584154 4420431.121838025)	2
1575	2025-07-06T11:15:00.000	POINT (483373.16822203726 4420750.797663476)	3
1575	2025-07-06T11:15:00.000	POINT (483415.5053154079 4420725.761703704)	4
1576	2025-07-06T11:20:00.000	POINT (486182.67302588 4421346.157146036)	0
1576	2025-07-06T11:20:00.000	POINT (486204.8476010699 4421344.733077563)	1
1576	2025-07-06T11:20:00.000	POINT (485057.5850584154 4420431.121838025)	2
1576	2025-07-06T11:20:00.000	POINT (483373.16822203726 4420750.797663476)	3
1576	2025-07-06T11:20:00.000	POINT (483415.5053154079 4420725.761703704)	4
1577	2025-07-06T11:25:00.000	POINT (486182.67302588 4421346.157146036)	0
1577	2025-07-06T11:25:00.000	POINT (486204.8476010699 4421344.733077563)	1
1577	2025-07-06T11:25:00.000	POINT (485057.5850584154 4420431.121838025)	2
1577	2025-07-06T11:25:00.000	POINT (483373.16822203726 4420750.797663476)	3
1577	2025-07-06T11:25:00.000	POINT (483415.5053154079 4420725.761703704)	4
1578	2025-07-06T11:30:00.000	POINT (486182.67302588 4421346.157146036)	0
1578	2025-07-06T11:30:00.000	POINT (486204.8476010699 4421344.733077563)	1
1578	2025-07-06T11:30:00.000	POINT (485057.5850584154 4420431.121838025)	2
1578	2025-07-06T11:30:00.000	POINT (483373.16822203726 4420750.797663476)	3
1578	2025-07-06T11:30:00.000	POINT (483415.5053154079 4420725.761703704)	4
1579	2025-07-06T11:35:00.000	POINT (486182.67302588 4421346.157146036)	0
1579	2025-07-06T11:35:00.000	POINT (486204.8476010699 4421344.733077563)	1
1579	2025-07-06T11:35:00.000	POINT (485057.5850584154 4420431.121838025)	2
1579	2025-07-06T11:35:00.000	POINT (483373.16822203726 4420750.797663476)	3
1579	2025-07-06T11:35:00.000	POINT (483415.5053154079 4420725.761703704)	4
1580	2025-07-06T11:40:00.000	POINT (486182.67302588 4421346.157146036)	0
1580	2025-07-06T11:40:00.000	POINT (486204.8476010699 4421344.733077563)	1
1580	2025-07-06T11:40:00.000	POINT (485057.5850584154 4420431.121838025)	2
1580	2025-07-06T11:40:00.000	POINT (483373.16822203726 4420750.797663476)	3
1580	2025-07-06T11:40:00.000	POINT (483415.5053154079 4420725.761703704)	4
1581	2025-07-06T11:45:00.000	POINT (486182.67302588 4421346.157146036)	0
1581	2025-07-06T11:45:00.000	POINT (486204.8476010699 4421344.733077563)	1
1581	2025-07-06T11:45:00.000	POINT (485057.5850584154 4420431.121838025)	2
1581	2025-07-06T11:45:00.000	POINT (483373.16822203726 4420750.797663476)	3
1581	2025-07-06T11:45:00.000	POINT (483415.5053154079 4420725.761703704)	4
1582	2025-07-06T11:50:00.000	POINT (486182.67302588 4421346.157146036)	0
